algorithm,iteration,gap,record_gap,time_s
IRLS,51,3.244798347390443e-05,3.244798347390443e-05,0.005388125000000521
IRLS,52,3.244024219406505e-05,3.244024219406505e-05,0.005488875000000171
IRLS,53,3.243777214256838e-05,3.243777214256838e-05,0.005584250000000068
IRLS,54,3.243646163397784e-05,3.243646163397784e-05,0.005679917000000145
IRLS,55,3.2435424192511775e-05,3.2435424192511775e-05,0.005786792000000318
IRLS,56,3.243446702461128e-05,3.243446702461128e-05,0.005881917000000847
IRLS,57,3.243354661908171e-05,3.243354661908171e-05,0.005971459000000401
IRLS,58,3.2432651789982e-05,3.2432651789982e-05,0.006061417000000624
IRLS,59,3.2431778532515665e-05,3.2431778532515665e-05,0.006156375000000658
IRLS,60,3.24309245951504e-05,3.24309245951504e-05,0.006252708999999967
IRLS,61,3.243008828768268e-05,3.243008828768268e-05,0.006343625000000408
IRLS,62,3.242926819058134e-05,3.242926819058134e-05,0.006433000000000355
IRLS,63,3.24284630808247e-05,3.24284630808247e-05,0.006518291999999981
IRLS,64,3.24276718948191e-05,3.24276718948191e-05,0.006607417000000559
IRLS,65,3.242689370241969e-05,3.242689370241969e-05,0.006694792000000227
IRLS,66,3.242612768916686e-05,3.242612768916686e-05,0.006784084000000412
IRLS,67,3.242537314029903e-05,3.242537314029903e-05,0.006869667000000135
IRLS,68,3.2424629426097695e-05,3.2424629426097695e-05,0.006958500000000534
IRLS,69,3.242389599078521e-05,3.242389599078521e-05,0.00704387500000081
IRLS,70,3.242317234342096e-05,3.242317234342096e-05,0.007129792000000634
IRLS,71,3.2422458047687286e-05,3.2422458047687286e-05,0.007218292000000126
IRLS,72,3.242175271811476e-05,3.242175271811476e-05,0.007303292000000461
IRLS,73,3.242105600520517e-05,3.242105600520517e-05,0.007391625000000346
IRLS,74,3.242036759765199e-05,3.242036759765199e-05,0.007477000000000622
IRLS,75,3.241968721545696e-05,3.241968721545696e-05,0.007566625000000826
IRLS,76,3.241901460615537e-05,3.241901460615537e-05,0.007653667000000475
IRLS,77,3.24183495401531e-05,3.24183495401531e-05,0.0077531250000006935
IRLS,78,3.241769180872822e-05,3.241769180872822e-05,0.007842167000000622
IRLS,79,3.241704122070033e-05,3.241704122070033e-05,0.007933375000000353
IRLS,80,3.241639760132031e-05,3.241639760132031e-05,0.00802495900000011
IRLS,81,3.241576078893971e-05,3.241576078893971e-05,0.008111042000000346
IRLS,82,3.241513063079182e-05,3.241513063079182e-05,0.008198083999999994
IRLS,83,3.241450698610038e-05,3.241450698610038e-05,0.008283916999999974
IRLS,84,3.241388972385906e-05,3.241388972385906e-05,0.008370458999999997
IRLS,85,3.2413278720389016e-05,3.2413278720389016e-05,0.00845608400000053
IRLS,86,3.241267385867275e-05,3.241267385867275e-05,0.008541875000000587
IRLS,87,3.241207502813204e-05,3.241207502813204e-05,0.008627917000000096
IRLS,88,3.241148212351774e-05,3.241148212351774e-05,0.008713584000000552
IRLS,89,3.241089504291139e-05,3.241089504291139e-05,0.008799125000000352
IRLS,90,3.2410313690389714e-05,3.2410313690389714e-05,0.008884500000000628
IRLS,91,3.240973797202784e-05,3.240973797202784e-05,0.008970292000000768
IRLS,92,3.240916779789771e-05,3.240916779789771e-05,0.009056125000000748
IRLS,93,3.240860307984761e-05,3.240860307984761e-05,0.009142542000000198
IRLS,94,3.24080437330565e-05,3.24080437330565e-05,0.00922808400000008
IRLS,95,3.240748967403562e-05,3.240748967403562e-05,0.00931562500000016
IRLS,96,3.240694082151663e-05,3.240694082151663e-05,0.009405375000000049
IRLS,97,3.2406397096007566e-05,3.2406397096007566e-05,0.009490584000000801
IRLS,98,3.2405858418016464e-05,3.2405858418016464e-05,0.009576292000000208
IRLS,99,3.240532471093793e-05,3.240532471093793e-05,0.009661834000000091
IRLS,100,3.240479589816658e-05,3.240479589816658e-05,0.00974729200000013
IRLS,101,3.2404271903541115e-05,3.2404271903541115e-05,0.00983308400000027
IRLS,102,3.24037526522325e-05,3.24037526522325e-05,0.009920042000000073
IRLS,103,3.24032380694117e-05,3.24032380694117e-05,0.010004499999999972
IRLS,104,3.240272808069378e-05,3.240272808069378e-05,0.010083292000000021
IRLS,105,3.240222261191583e-05,3.240222261191583e-05,0.010161667000000207
IRLS,106,3.240172158847088e-05,3.240172158847088e-05,0.01024029200000065
IRLS,107,3.240122493641806e-05,3.240122493641806e-05,0.010331042000000679
IRLS,108,3.240073258092835e-05,3.240073258092835e-05,0.010418500000000108
IRLS,109,3.2400244446950666e-05,3.2400244446950666e-05,0.01049833400000022
IRLS,110,3.2399760459433935e-05,3.2399760459433935e-05,0.010577125000000187
IRLS,111,3.239928054199481e-05,3.239928054199481e-05,0.010655584000000218
IRLS,112,3.2398804617361776e-05,3.2398804617361776e-05,0.010738250000000171
IRLS,113,3.239833260804126e-05,3.239833260804126e-05,0.010816791999999964
IRLS,114,3.239786443498538e-05,3.239786443498538e-05,0.010895292000000723
IRLS,115,3.239740001825808e-05,3.239740001825808e-05,0.010973542000000336
IRLS,116,3.2396939276369e-05,3.2396939276369e-05,0.011051959000000444
IRLS,117,3.239648212627344e-05,3.239648212627344e-05,0.011130625000000727
IRLS,118,3.2396028483150374e-05,3.2396028483150374e-05,0.011208917000000262
IRLS,119,3.239557826173467e-05,3.239557826173467e-05,0.01128733400000037
IRLS,120,3.239513137254235e-05,3.239513137254235e-05,0.011366042000000576
IRLS,121,3.2394687723869e-05,3.2394687723869e-05,0.011444584000000368
IRLS,122,3.2394247222899963e-05,3.2394247222899963e-05,0.011526750000000696
IRLS,123,3.23938097728238e-05,3.23938097728238e-05,0.011605042000000232
IRLS,124,3.2393375274608616e-05,3.2393375274608616e-05,0.011684000000000694
IRLS,125,3.2392943626335935e-05,3.2392943626335935e-05,0.011762667000000171
IRLS,126,3.2392514722312526e-05,3.2392514722312526e-05,0.01184108400000028
IRLS,127,3.2392088453292445e-05,3.2392088453292445e-05,0.011920334000000032
IRLS,128,3.239166470514476e-05,3.239166470514476e-05,0.012003834000000602
IRLS,129,3.2391243360851973e-05,3.2391243360851973e-05,0.012083375000000451
IRLS,130,3.2390824297401366e-05,3.2390824297401366e-05,0.012161917000000244
IRLS,131,3.239040738733934e-05,3.239040738733934e-05,0.012249834000000348
IRLS,132,3.238999249788321e-05,3.238999249788321e-05,0.012328542000000553
IRLS,133,3.238957949003307e-05,3.238957949003307e-05,0.012407459000000287
IRLS,134,3.238916821901583e-05,3.238916821901583e-05,0.01248608400000073
IRLS,135,3.238875853273093e-05,3.238875853273093e-05,0.012564875000000697
IRLS,136,3.2388350272194444e-05,3.2388350272194444e-05,0.012643334000000728
IRLS,137,3.238794327087291e-05,3.238794327087291e-05,0.012725792000000347
IRLS,138,3.238753735423927e-05,3.238753735423927e-05,0.012804292000000217
IRLS,139,3.238713233821855e-05,3.238713233821855e-05,0.012882709000000325
IRLS,140,3.2386728028521716e-05,3.2386728028521716e-05,0.012961084000000511
IRLS,141,3.238632422175591e-05,3.238632422175591e-05,0.013039584000000382
IRLS,142,3.238592070298196e-05,3.238592070298196e-05,0.013118209000000824
IRLS,143,3.2385517246602546e-05,3.2385517246602546e-05,0.013196750000000534
IRLS,144,3.2385113613475625e-05,3.2385113613475625e-05,0.01327512500000072
IRLS,145,3.238470955113648e-05,3.238470955113648e-05,0.013353584000000751
IRLS,146,3.238430479357568e-05,3.238430479357568e-05,0.013432459000000563
IRLS,147,3.238389905879657e-05,3.238389905879657e-05,0.013514959000000104
IRLS,148,3.238349204925939e-05,3.238349204925939e-05,0.013593625000000387
IRLS,149,3.2383083448994654e-05,3.2383083448994654e-05,0.013672417000000436
IRLS,150,3.2382672924047284e-05,3.2382672924047284e-05,0.013750959000000229
IRLS,151,3.2382260119367956e-05,3.2382260119367956e-05,0.013829500000000827
IRLS,152,3.238184466081151e-05,3.238184466081151e-05,0.013912292000000548
IRLS,153,3.23814261489197e-05,3.23814261489197e-05,0.013990959000000025
IRLS,154,3.2381004161585736e-05,3.2381004161585736e-05,0.014069334000000211
IRLS,155,3.238057825050156e-05,3.238057825050156e-05,0.014147834000000081
IRLS,156,3.238014793849331e-05,3.238014793849331e-05,0.014226125000000422
IRLS,157,3.237971272018747e-05,3.237971272018747e-05,0.014304584000000453
IRLS,158,3.237927205756996e-05,3.237927205756996e-05,0.014389292000000609
IRLS,159,3.237882537932002e-05,3.237882537932002e-05,0.014468084000000658
IRLS,160,3.2378372077701556e-05,3.2378372077701556e-05,0.014547334000000411
IRLS,161,3.237791150634273e-05,3.237791150634273e-05,0.014625875000000121
IRLS,162,3.2377442978237525e-05,3.2377442978237525e-05,0.014708249999999978
IRLS,163,3.2376965762193066e-05,3.2376965762193066e-05,0.014786542000000402
IRLS,164,3.237647907949892e-05,3.237647907949892e-05,0.014865084000000195
IRLS,165,3.237598210259485e-05,3.237598210259485e-05,0.014943709000000638
IRLS,166,3.237547394929763e-05,3.237547394929763e-05,0.015022834000000707
IRLS,167,3.237495368146881e-05,3.237495368146881e-05,0.015101625000000674
IRLS,168,3.2374420299685625e-05,3.2374420299685625e-05,0.015180125000000544
IRLS,169,3.237387273857806e-05,3.237387273857806e-05,0.01525850000000073
IRLS,170,3.2373309864830446e-05,3.2373309864830446e-05,0.015336709000000504
IRLS,171,3.237273047052014e-05,3.237273047052014e-05,0.01541479200000051
IRLS,172,3.2372133268676606e-05,3.2372133268676606e-05,0.015497167000000367
IRLS,173,3.2371516888396457e-05,3.2371516888396457e-05,0.015576042000000179
IRLS,174,3.2370879868404145e-05,3.2370879868404145e-05,0.01565483400000023
IRLS,175,3.237022065194495e-05,3.237022065194495e-05,0.015733292000000176
IRLS,176,3.236953757923544e-05,3.236953757923544e-05,0.015812542000000818
IRLS,177,3.236882888169035e-05,3.236882888169035e-05,0.015886584000000425
IRLS,178,3.236809267459506e-05,3.236809267459506e-05,0.015961042000000703
IRLS,179,3.2367326947335684e-05,3.2367326947335684e-05,0.016036209000000134
IRLS,180,3.2366529558292e-05,3.2366529558292e-05,0.016111874999999998
IRLS,181,3.236569822306912e-05,3.236569822306912e-05,0.01618750000000002
IRLS,182,3.2364830506725895e-05,3.2364830506725895e-05,0.016262250000000478
IRLS,183,3.236392381333886e-05,3.236392381333886e-05,0.016337417000000798
IRLS,184,3.236297537378974e-05,3.236297537378974e-05,0.0164123750000007
IRLS,185,3.236198223732778e-05,3.236198223732778e-05,0.016488250000000093
IRLS,186,3.236094125647071e-05,3.236094125647071e-05,0.01656320900000008
IRLS,187,3.2359849075014324e-05,3.2359849075014324e-05,0.016637917000000613
IRLS,188,3.2358702114265725e-05,3.2358702114265725e-05,0.016712917000000438
IRLS,189,3.235749655816633e-05,3.235749655816633e-05,0.016787625000000084
IRLS,190,3.2356228337526716e-05,3.2356228337526716e-05,0.01686304200000066
IRLS,191,3.235489311181894e-05,3.235489311181894e-05,0.016938292000000743
IRLS,192,3.2353486254077524e-05,3.2353486254077524e-05,0.017012792000000054
IRLS,193,3.235200282847295e-05,3.235200282847295e-05,0.01708583400000041
IRLS,194,3.235043757232603e-05,3.235043757232603e-05,0.017159542000000805
IRLS,195,3.234878487301529e-05,3.234878487301529e-05,0.017233041999999976
IRLS,196,3.2347038745772494e-05,3.2347038745772494e-05,0.017306542000000036
IRLS,197,3.234519280725934e-05,3.234519280725934e-05,0.017380667000000294
IRLS,198,3.2343240251586636e-05,3.2343240251586636e-05,0.017454792000000552
IRLS,199,3.23411738203383e-05,3.23411738203383e-05,0.017528792000000237
IRLS,200,3.233898577370553e-05,3.233898577370553e-05,0.017603584000000616
IRLS,201,3.2336667858068324e-05,3.2336667858068324e-05,0.017679167000000717
IRLS,202,3.233421127313285e-05,3.233421127313285e-05,0.01775350000000042
IRLS,203,3.233160663396184e-05,3.233160663396184e-05,0.01782725000000074
IRLS,204,3.232884393500335e-05,3.232884393500335e-05,0.017900542000000463
IRLS,205,3.2325912506347976e-05,3.2325912506347976e-05,0.017976125000000565
IRLS,206,3.2322800973760835e-05,3.2322800973760835e-05,0.018050042000000488
IRLS,207,3.2319497208721515e-05,3.2319497208721515e-05,0.018124042000000173
IRLS,208,3.231598828135063e-05,3.231598828135063e-05,0.018198375000000766
IRLS,209,3.2312260408007276e-05,3.2312260408007276e-05,0.018271709000000413
IRLS,210,3.230829889444564e-05,3.230829889444564e-05,0.018345209000000473
IRLS,211,3.230408807763929e-05,3.230408807763929e-05,0.018418625000000688
IRLS,212,3.229961126183234e-05,3.229961126183234e-05,0.018492250000000432
IRLS,213,3.2294850652370144e-05,3.2294850652370144e-05,0.018565625000000807
IRLS,214,3.228978728531118e-05,3.228978728531118e-05,0.018639000000000294
IRLS,215,3.228440094948937e-05,3.228440094948937e-05,0.01871270900000077
IRLS,216,3.2278670109020524e-05,3.2278670109020524e-05,0.01878616700000002
IRLS,217,3.227257181737109e-05,3.227257181737109e-05,0.018859625000000158
IRLS,218,3.226608162587574e-05,3.226608162587574e-05,0.018934959000000084
IRLS,219,3.225917349025664e-05,3.225917349025664e-05,0.019008792000000163
IRLS,220,3.2251819668482895e-05,3.2251819668482895e-05,0.019083584000000542
IRLS,221,3.2243990611746653e-05,3.2243990611746653e-05,0.01915695900000003
IRLS,222,3.223565485344082e-05,3.223565485344082e-05,0.019231084000000287
IRLS,223,3.222677888703451e-05,3.222677888703451e-05,0.019304167000000483
IRLS,224,3.221732703906355e-05,3.221732703906355e-05,0.019377750000000304
IRLS,225,3.2207261335681636e-05,3.2207261335681636e-05,0.019450959000000267
IRLS,226,3.219654135877548e-05,3.219654135877548e-05,0.019524250000000798
IRLS,227,3.2185124098305096e-05,3.2185124098305096e-05,0.01959733400000019
IRLS,228,3.2172963792209686e-05,3.2172963792209686e-05,0.019670375000000462
IRLS,229,3.2160011760984375e-05,3.2160011760984375e-05,0.019743667000000187
IRLS,230,3.2146216232487035e-05,3.2146216232487035e-05,0.01981729200000082
IRLS,231,3.213152215675308e-05,3.213152215675308e-05,0.01989041700000005
IRLS,232,3.211587101414892e-05,3.211587101414892e-05,0.01996400000000076
IRLS,233,3.209920060975868e-05,3.209920060975868e-05,0.020038000000000444
IRLS,234,3.208144486399611e-05,3.208144486399611e-05,0.020111167000000485
IRLS,235,3.206253358745137e-05,3.206253358745137e-05,0.020184417000000288
IRLS,236,3.204239225063077e-05,3.204239225063077e-05,0.02025833400000021
IRLS,237,3.2020941739929754e-05,3.2020941739929754e-05,0.02033225000000005
IRLS,238,3.199809810849885e-05,3.199809810849885e-05,0.020405625000000427
IRLS,239,3.1973772312454685e-05,3.1973772312454685e-05,0.02047887500000023
IRLS,240,3.1947869941539864e-05,3.1947869941539864e-05,0.020552209000000765
IRLS,241,3.192029093912474e-05,3.192029093912474e-05,0.020625292000000073
IRLS,242,3.189092931554782e-05,3.189092931554782e-05,0.02069837500000027
IRLS,243,3.1859672850576004e-05,3.1859672850576004e-05,0.02077162500000007
IRLS,244,3.182640279431048e-05,3.182640279431048e-05,0.02084470900000035
IRLS,245,3.179099355721249e-05,3.179099355721249e-05,0.020917750000000623
IRLS,246,3.175331240123924e-05,3.175331240123924e-05,0.020990917000000664
IRLS,247,3.171321912476266e-05,3.171321912476266e-05,0.02106399999999997
IRLS,248,3.167056575059668e-05,3.167056575059668e-05,0.021136833999999993
IRLS,249,3.1625196212914375e-05,3.1625196212914375e-05,0.021210084000000684
IRLS,250,3.157694605349093e-05,3.157694605349093e-05,0.02128645900000059
IRLS,251,3.1525642122609554e-05,3.1525642122609554e-05,0.021360042000000412
IRLS,252,3.14711022948444e-05,3.14711022948444e-05,0.021433000000000035
IRLS,253,3.141313520194089e-05,3.141313520194089e-05,0.021506209
IRLS,254,3.135153998545803e-05,3.135153998545803e-05,0.02157916700000051
IRLS,255,3.1286106078942666e-05,3.1286106078942666e-05,0.021652250000000706
IRLS,256,3.121661302452061e-05,3.121661302452061e-05,0.021729125000000238
IRLS,257,3.114283032923382e-05,3.114283032923382e-05,0.02180004200000063
IRLS,258,3.1064517373557976e-05,3.1064517373557976e-05,0.02186945900000037
IRLS,259,3.098142337609744e-05,3.098142337609744e-05,0.021938542000000005
IRLS,260,3.089328742866826e-05,3.089328742866826e-05,0.02200783400000006
IRLS,261,3.0799838610207075e-05,3.0799838610207075e-05,0.02207704200000027
IRLS,262,3.0700796193272595e-05,3.0700796193272595e-05,0.0221462920000004
IRLS,263,3.0595869954241905e-05,3.0595869954241905e-05,0.022215542000000532
IRLS,264,3.0484760602966787e-05,3.0484760602966787e-05,0.02228462500000017
IRLS,265,3.0367160344546562e-05,3.0367160344546562e-05,0.02235345900000052
IRLS,266,3.0242753592535365e-05,3.0242753592535365e-05,0.022422542000000156
IRLS,267,3.011121784624038e-05,3.011121784624038e-05,0.022491916999999972
IRLS,268,2.9972224752095045e-05,2.9972224752095045e-05,0.02256137500000044
IRLS,269,2.9825441365316507e-05,2.9825441365316507e-05,0.02263058400000073
IRLS,270,2.9670531629610863e-05,2.9670531629610863e-05,0.022699833999999974
IRLS,271,2.95071580938e-05,2.95071580938e-05,0.022771167000000148
IRLS,272,2.9334983879358845e-05,2.9334983879358845e-05,0.022841167000000162
IRLS,273,2.9153674917736794e-05,2.9153674917736794e-05,0.022910541999999978
IRLS,274,2.89629024681215e-05,2.89629024681215e-05,0.02297941700000017
IRLS,275,2.8762345931632183e-05,2.8762345931632183e-05,0.02304895900000048
IRLS,276,2.8551695962830692e-05,2.8551695962830692e-05,0.02311808400000004
IRLS,277,2.8330657893427258e-05,2.8330657893427258e-05,0.02318795900000037
IRLS,278,2.8098955457078745e-05,2.8098955457078745e-05,0.0232578340000007
IRLS,279,2.7856334812170758e-05,2.7856334812170758e-05,0.02332708400000083
IRLS,280,2.7602568855034093e-05,2.7602568855034093e-05,0.02339825000000051
IRLS,281,2.7337461786736128e-05,2.7337461786736128e-05,0.023482250000000704
IRLS,282,2.7060853920346517e-05,2.7060853920346517e-05,0.023551875000000777
IRLS,283,2.6772626667392885e-05,2.6772626667392885e-05,0.023621584000000695
IRLS,284,2.6472707669755735e-05,2.6472707669755735e-05,0.023691250000000608
IRLS,285,2.6161075994846072e-05,2.6161075994846072e-05,0.023778542000000513
IRLS,286,2.58377673296728e-05,2.58377673296728e-05,0.023847750000000723
IRLS,287,2.5502879073879825e-05,2.5502879073879825e-05,0.023917292000000145
IRLS,288,2.5156575237827994e-05,2.5156575237827994e-05,0.023986250000000098
IRLS,289,2.4799091026039832e-05,2.4799091026039832e-05,0.024055334000000705
IRLS,290,2.4430736984548673e-05,2.4430736984548673e-05,0.024124500000000104
IRLS,291,2.4051902581145868e-05,2.4051902581145868e-05,0.02419379200000016
IRLS,292,2.366305907908206e-05,2.366305907908206e-05,0.024263209000000785
IRLS,293,2.3264761570551684e-05,2.3264761570551684e-05,0.02433245900000003
IRLS,294,2.2857650024965537e-05,2.2857650024965537e-05,0.024406875000000383
IRLS,295,2.2442449232773498e-05,2.2442449232773498e-05,0.024490042000000045
IRLS,296,2.2019967522046713e-05,2.2019967522046713e-05,0.024560917000000515
IRLS,297,2.1591094147677126e-05,2.1591094147677126e-05,0.024630792000000845
IRLS,298,2.1156795285470764e-05,2.1156795285470764e-05,0.024701917000000684
IRLS,299,2.0718108578510197e-05,2.0718108578510197e-05,0.024779375000000492
IRLS,300,2.0276136230235053e-05,2.0276136230235053e-05,0.024879167000000812
IRLS,301,1.983203666866551e-05,1.983203666866551e-05,0.02495291700000024
IRLS,302,1.9387014856375728e-05,1.9387014856375728e-05,0.025029292000000147
IRLS,303,1.8942311357461605e-05,1.8942311357461605e-05,0.02511491700000068
IRLS,304,1.849919032159697e-05,1.849919032159697e-05,0.025193917000000177
IRLS,305,1.805892658657271e-05,1.805892658657271e-05,0.02527020900000032
IRLS,306,1.762279213490814e-05,1.762279213490814e-05,0.02534712500000058
IRLS,307,1.7192042178315603e-05,1.7192042178315603e-05,0.025418375000000104
IRLS,308,1.6767901161784948e-05,1.6767901161784948e-05,0.025490459000000243
IRLS,309,1.6351549000370724e-05,1.6351549000370724e-05,0.025561875000000178
IRLS,310,1.5944107853105294e-05,1.5944107853105294e-05,0.025632209000000294
IRLS,311,1.554662974934118e-05,1.554662974934118e-05,0.025706084000000295
IRLS,312,1.5160085345966579e-05,1.5160085345966579e-05,0.025776292000000645
IRLS,313,1.4785354070623313e-05,1.4785354070623313e-05,0.02584733400000072
IRLS,314,1.4423215872305661e-05,1.4423215872305661e-05,0.02591845900000056
IRLS,315,1.4074344738990163e-05,1.4074344738990163e-05,0.025992750000000342
IRLS,316,1.3739304101978433e-05,1.3739304101978433e-05,0.026074834000000102
IRLS,317,1.3418544178911418e-05,1.3418544178911418e-05,0.026149875000000655
IRLS,318,1.3112401255455097e-05,1.3112401255455097e-05,0.026219625000000413
IRLS,319,1.2821098847926038e-05,1.2821098847926038e-05,0.026289417000000093
IRLS,320,1.2544750635168356e-05,1.2544750635168356e-05,0.026358959000000404
IRLS,321,1.2283365003806779e-05,1.2283365003806779e-05,0.02642875
IRLS,322,1.203685102124652e-05,1.203685102124652e-05,0.026510417000000785
IRLS,323,1.1805025605493569e-05,1.1805025605493569e-05,0.02658033400000015
IRLS,324,1.1587621660869019e-05,1.1587621660869019e-05,0.026650334000000164
IRLS,325,1.1384296932037685e-05,1.1384296932037685e-05,0.026720042
IRLS,326,1.119464332477449e-05,1.119464332477449e-05,0.026790125000000664
IRLS,327,1.1018196464762653e-05,1.1018196464762653e-05,0.026859667000000087
IRLS,328,1.0854445265717771e-05,1.0854445265717771e-05,0.02692958400000034
IRLS,329,1.0702841315213263e-05,1.0702841315213263e-05,0.026999250000000252
IRLS,330,1.0562807903902183e-05,1.0562807903902183e-05,0.027069084000000743
IRLS,331,1.043374855091983e-05,1.043374855091983e-05,0.027139000000000024
IRLS,332,1.031505491955187e-05,1.031505491955187e-05,0.027208792000000592
IRLS,333,1.0206114033461944e-05,1.0206114033461944e-05,0.02727983400000067
IRLS,334,1.0106314739521949e-05,1.0106314739521949e-05,0.027351084000000192
IRLS,335,1.0015053388379158e-05,1.0015053388379158e-05,0.027422417000000365
IRLS,336,9.931738726320916e-06,9.931738726320916e-06,0.027492375000000457
IRLS,337,9.85579600909503e-06,9.85579600909503e-06,0.027562459000000317
IRLS,338,9.786670374545281e-06,9.786670374545281e-06,0.027632584000000016
IRLS,339,9.723829507590764e-06,9.723829507590764e-06,0.027704334000000053
IRLS,340,9.66676565750113e-06,9.66676565750113e-06,0.02777387500000028
IRLS,341,9.614997063422948e-06,9.614997063422948e-06,0.02784362500000004
IRLS,342,9.56806885077377e-06,9.56806885077377e-06,0.027913334000000845
IRLS,343,9.525553463340941e-06,9.525553463340941e-06,0.027991917000000477
IRLS,344,9.487050696588284e-06,9.487050696588284e-06,0.028065334000000774
IRLS,345,9.4521873890141e-06,9.4521873890141e-06,0.028135459000000473
IRLS,346,9.420616835065232e-06,9.420616835065232e-06,0.02820525000000007
IRLS,347,9.392017969567235e-06,9.392017969567235e-06,0.02827495899999999
IRLS,348,9.366094374074763e-06,9.366094374074763e-06,0.02834458400000006
IRLS,349,9.342573151993605e-06,9.342573151993605e-06,0.028418875000000732
IRLS,350,9.321203705336956e-06,9.321203705336956e-06,0.028488542000000727
IRLS,351,9.30175645241782e-06,9.30175645241782e-06,0.02855783400000078
IRLS,352,9.284021512900864e-06,9.284021512900864e-06,0.028629042000000382
IRLS,353,9.26780738197408e-06,9.26780738197408e-06,0.028699042000000397
IRLS,354,9.252939621617884e-06,9.252939621617884e-06,0.02876875000000023
IRLS,355,9.239259572080272e-06,9.239259572080272e-06,0.028840125000000327
IRLS,356,9.226623109759302e-06,9.226623109759302e-06,0.02890937500000046
IRLS,357,9.214899451048808e-06,9.214899451048808e-06,0.02897891700000077
IRLS,358,9.203970014581841e-06,9.203970014581841e-06,0.02904841700000027
IRLS,359,9.193727342982072e-06,9.193727342982072e-06,0.02911854199999997
IRLS,360,9.18407409233879e-06,9.18407409233879e-06,0.02919170900000001
IRLS,361,9.174922080523729e-06,9.174922080523729e-06,0.02926091700000022
IRLS,362,9.166191409448743e-06,9.166191409448743e-06,0.02933045900000053
IRLS,363,9.15780964305668e-06,9.15780964305668e-06,0.029400250000000128
IRLS,364,9.149711054812215e-06,9.149711054812215e-06,0.029469625000000832
